,sID,FEATURE,LAT,LON,AZ1,SL2,AZ2,DIST,BEARING,BETA1,BETA2,SL1,TILT
164,165,channel,16.55144339,-134.2287596,215.8479571,6.5181208,221.0917511,3258.942573983097,237.43866076109916,21.590703661099194,16.346909661099165,4.981047269628019,-4.482901826898109
165,166,channel,16.74011682,-134.0807746,213.8691415,6.1745853,230.0391235,2524.052556971436,243.8763901758083,30.00724867580831,13.83726667580832,2.948431956011539,-13.119581291044433
166,167,channel,16.71046088,-134.1207249,213.8691415,6.1491714,224.4441223,2685.273531173832,243.1565442093295,29.287402709329516,18.7124219093295,4.028296249176325,-8.280256754916032
167,168,channel,16.66900772,-134.1475669,213.8691415,5.9463162,208.9908752,2828.074922750289,241.4028364310395,27.533694931039523,32.41196123103953,6.899052562848976,3.3817513392997434
168,169,channel,16.70762789,-134.2494483,207.4446503,8.0768576,210.8487854,3068.472269291607,246.49365332589457,39.049003025894585,35.64486792589459,7.467800557165509,-1.9784041254874403
169,170,channel,16.6627022,-134.2724578,207.4446503,5.9689488,218.5589905,3199.8697594031814,244.5162738265962,37.071623526596184,25.957283326596183,4.330324777490225,-7.443074827807703
170,171,channel,16.79756873,-134.1900619,229.7698245,6.6267462,230.4236908,2777.007420889703,250.70508824094043,20.935263740940428,20.28139744094047,6.427792881930911,-0.5445561557303513
171,172,channel,16.89372607,-134.0631585,227.238752,4.9849744,225.5253143,2286.3136105614585,255.05817817485155,27.819426174851547,29.532863874851564,5.265990045992256,1.2219060943839324
172,173,channel,16.86645824,-134.1055892,227.238752,5.6078625,242.4451752,2444.023440490737,253.78212109704035,26.54336909704034,11.336945897040346,2.463696998801055,-12.957370492894652
173,174,channel,16.84016074,-133.8735753,205.2139861,3.9158652,203.272583,1769.6044114694269,244.22185580302124,39.007869703021264,40.94927280302125,4.077659896637092,1.0530317182434175
174,175,channel,16.80010367,-133.9031445,205.2139861,4.4525676,210.9329529,1917.032693480368,241.80106127836905,36.58707517836904,30.86810837836902,3.831687647682262,-3.6360855325269483
175,176,channel,16.73856032,-134.3075901,228.2228024,6.8277702,230.8237457,3204.5706923281214,249.54947211321644,21.326669713216443,18.725726413216435,6.023965825137349,-2.1869432496388654
176,177,channel,16.70063404,-134.38844,231.1679693,6.0140972,232.3179779,3496.099115741511,249.05516111787256,17.887191817872583,16.737183217872587,5.637638383404615,-1.0085686870789097
177,178,channel,16.81562371,-134.3653647,224.5848206,8.0638676,215.8153534,3303.759816194402,254.9317283869695,30.34690778696951,39.116374986969525,10.088371502287089,5.4432563320739575
178,179,channel,16.8143254,-134.4205858,213.0296265,7.955349,227.3413391,3478.5097868937537,255.6147016715797,42.58507517157967,28.273362571579675,5.559587412256699,-8.739667774375995
179,180,channel,16.77484879,-134.4517558,213.0296265,8.0494709,224.1500702,3611.510706652316,253.94494310548492,40.9153166054849,29.79487290548492,6.098463899490829,-6.79989546884266
180,181,channel,16.90707517,-134.3628605,239.4066864,5.2152085,236.4035187,3228.919308811359,260.22368104883384,20.816994648833813,23.82016234883385,5.929085089135491,2.427758190477139
181,182,channel,17.42479643,-131.693389,113.0304574,5.4363966,106.7233734,5613.211244696322,77.71977071251163,35.31068668748838,29.00360268748837,4.558298735737074,-4.161229771504839
182,183,channel,17.40413161,-131.6481962,113.0304574,9.2675323,111.0808792,5742.25925736644,78.7279606612743,34.302496738725715,32.352918538725696,8.79621664452096,-1.2512606114959794
183,184,channel,17.37678932,-131.6043598,113.0304574,10.3154783,109.8104553,5864.656772535365,79.90168520024942,33.12877219975059,29.908770099750583,9.402724556626437,-2.1558188277934214
184,185,channel,17.348068,-131.5623413,113.0304574,4.3362708,110.8330154,5982.859213570718,81.06219682593408,31.968260574065916,29.7708185740659,4.066203102501626,-1.4930890090201672
185,186,channel,17.54368479,-131.6755475,97.26960436,7.8944292,107.6617126,5768.219283926174,73.9265790201728,23.3430253398272,33.735133579827206,11.098968770336558,7.430591286385294
186,187,channel,17.53937708,-131.6238,97.26960436,7.1396017,103.7997894,5925.506747634001,74.52635191484549,22.743252445154507,29.273437485154503,9.044395139541018,4.92100162525087
187,188,channel,17.54640129,-131.7406097,110.2816226,9.1920624,110.8136749,5568.741979380104,73.21541550605485,37.06620709394517,37.59825939394514,9.305660975418947,0.30930259715605146
188,189,channel,17.57637669,-131.7579547,111.1881125,8.9150181,119.2948074,5545.541140377832,72.0358464989703,39.15226600102971,47.2589609010297,10.384972889053088,4.026990058130032
189,190,channel,17.29116954,-131.7933915,107.1362746,6.3912106,102.8740616,5213.30060894056,81.80698496650135,25.32928963349865,21.067076633498665,5.36670396246442,-3.3906916280232053
190,191,channel,17.28094783,-131.7432954,107.1362746,8.2782307,92.8379745,5369.46242420298,82.43520256607006,24.701072033929915,10.40277193392993,3.566875478431743,-12.44385030950727
191,192,channel,17.26445321,-131.6953384,107.1362746,10.4040108,110.2870712,5516.793164984542,83.23845138519331,23.897823214806667,27.048619814806678,11.695843565152718,2.400290253157369
192,193,channel,17.56504592,-132.3803962,127.0940954,0.5759385,64.6317368,3665.0541797115757,62.61598211817953,64.47811328182048,2.0157546818205123,0.022448388947699915,-40.04924160803966
193,194,channel,17.53993924,-132.3365088,127.0940954,1.5899192,110.0646973,3754.688569979358,64.78211509482435,62.31198030517566,45.28258220517565,1.2758145769378424,-6.127541058064729
194,195,channel,17.6384309,-132.4770437,109.9301352,1.7260405,39.9985619,3520.9665450169864,56.63315564649318,53.296979553506816,16.63459374649318,0.6162104303390787,-22.746024569540246
195,196,channel,17.61454429,-132.4319536,109.9301352,1.1264853,93.2284088,3601.2976269761884,59.00205131609252,50.92808388390748,34.226357483907485,0.8161053133538746,-8.467994003763192
196,197,channel,17.61335084,-132.3811345,109.9301352,1.0940892,31.0221481,3741.268347960749,60.36774876511639,49.5623864348836,29.345600665116404,0.7044531004171295,-11.166840499369428
197,198,channel,17.31244723,-132.5561171,141.6567397,2.5946958,124.4042587,2809.4356663140857,72.80259573702986,68.85414396297014,51.601662962970124,2.1800842213264233,-4.918390776971748
198,199,channel,17.44737383,-133.7139387,222.4764929,6.2035217,254.7279358,1682.1887053701416,320.26927116909576,97.79277826909576,65.54133536909575,5.697710904910639,-2.423860856341392
199,200,channel,17.46845975,-133.7811155,213.6814954,1.3517326,203.3694611,1880.3268742136981,316.5423092077403,102.8608138077403,113.1728481077403,1.274640715313828,-1.6792319824097959
200,201,channel,17.57474859,-133.8043478,234.2361403,1.2573124,271.6278992,2202.627272832452,321.5800346970269,87.34389439702696,49.95213549702692,0.963484903683604,-7.534890162421554
201,202,channel,17.36075181,-132.3672651,138.3664598,3.7191851,126.9137268,3442.904919121149,73.25807529274255,65.10838450725745,53.65565150725745,3.301981218900201,-3.360954012282555
202,203,channel,17.32997628,-132.3280281,138.3664598,5.0544381,127.7133179,3537.2589308706324,75.48466199835251,62.88179780164749,52.2286559016475,4.487568103390995,-3.346246556748774
203,204,channel,17.34870678,-133.8757295,236.9323381,0.848945,242.1766815,1865.0410443538988,300.889727031393,63.95738893139301,58.713045531393,0.8074707171422297,-1.4222311414535511
204,205,channel,17.33690204,-134.0532862,253.7676492,2.004565,272.4025269,2361.6947147964374,292.8123513448984,39.044702144898416,20.409824444898405,1.109587440178713,-12.982577310212985
205,206,channel,17.49091961,-134.0984289,266.9070848,4.4023943,254.4658813,2732.6186752067906,301.756035706095,34.84895090609504,47.29015440609501,5.664814996692241,6.56408195773783
206,207,channel,17.50654529,-134.1462161,266.9070848,3.335639,261.5386047,2892.3938346065393,301.0222271614655,34.1151423614655,39.48362246146547,3.782302604162689,3.164323697794508
207,208,channel,17.20772969,-134.2052942,252.0509459,3.300735,271.8756714,2712.4012671372893,280.08763674452047,28.036690844520507,8.211965344520493,1.0025295635624571,-17.04636106339606
208,209,channel,17.19119813,-134.2538497,252.0509459,4.917717,265.9656067,2858.8729878493773,278.4127205336833,26.361774633683307,12.44711383368328,2.384846967753259,-11.779655713531438
209,210,channel,17.17041719,-134.3010905,252.0509459,4.9213562,259.732666,3001.6064486693003,276.6381962017502,24.58725030175022,16.905530201750224,3.437337851232932,-6.3769998680885
210,211,channel,17.15401885,-134.251588,248.0855162,4.6358447,260.0553894,2835.844021915679,275.9107768547542,27.825260654754217,15.855387454754226,2.711471362302652,-9.741190698403091
211,212,channel,17.13976439,-134.3019123,248.0855162,5.4807968,257.5935669,2994.0180947120034,274.6529758651229,26.567459665122918,17.059408965122934,3.5918623133524514,-7.746894579833818
212,213,channel,17.04229785,-134.1869238,213.2582746,4.0872355,217.5792236,2612.2573366592787,268.1031267858728,54.844852185872774,50.523903185872754,3.8583907283367536,-1.6051044780735566
213,214,channel,16.99708382,-134.206897,213.2582746,6.4707122,213.6236725,2686.43942014798,264.86842369531684,51.61014909531684,51.24475119531684,6.437746269120856,-0.14139907643813387
214,215,channel,16.98247589,-134.1212766,212.6742492,4.8894992,217.5670013,2415.0228394771734,263.1322633329089,50.45801413290889,45.5652620329089,4.52661028899164,-2.109238634057533
215,216,channel,17.10848508,-134.1272172,214.5668904,2.2425299,229.3498383,2420.978798131012,273.29319607160596,58.726305671605935,43.94335777160595,1.8205992707529686,-5.761826186906447
216,217,channel,16.97551505,-134.2988692,257.8943446,6.5777831,254.0933533,2990.8904682995076,263.9571566116229,6.062812011622928,9.863803311622892,10.707540609773988,3.691644865371013
217,218,channel,16.97424688,-134.4124244,239.4026927,6.3492107,248.4629211,3358.3173057249337,264.51517973304885,25.112487033048872,16.05225863304888,4.131921597728352,-7.5393444417095825
218,219,channel,17.05480139,-134.4096166,245.870394,5.6004138,248.3658142,3334.1609987954885,269.18552355043323,23.315129550433237,20.819709350433232,5.027770846774547,-2.0264019499563304
219,220,channel,17.03330353,-134.455906,245.870394,4.9658971,251.0562592,3486.2153996466045,268.0075891061675,22.137195106167443,16.95132990616746,3.8403025836428775,-4.393163554657242
220,221,channel,16.98796333,-134.5502443,207.3213876,5.0972466,219.9121552,3800.4901852298385,265.82138932520786,58.500001725207866,45.90923412520787,4.292118870701418,-4.764882268171192
221,222,channel,17.05128011,-134.5846657,250.6921274,7.7064533,242.463028,3902.6406156170037,269.08099125778926,18.388863857789264,26.617963257789288,10.979206660630092,6.625618555078425
222,223,channel,17.03616454,-134.6343157,250.6921274,4.3862114,263.769928,4064.9571164997,268.3797691886723,17.687641788672302,4.609841188672282,1.1592107534472236,-12.305235078802362
223,224,channel,17.1500069,-134.5530893,240.7663892,5.1597481,257.0140076,3809.439015967734,274.1138135527146,33.34742435271462,17.099805952714565,2.7572359938038993,-12.412938520089657
224,225,channel,17.12281566,-134.5960364,240.7663892,5.6746259,245.9864349,3943.169876217581,272.6177314778463,31.851342277846296,26.63129657784629,4.81787476086792,-3.6771944483501997
225,226,channel,17.09333807,-134.6368614,240.7663892,4.6935515,267.4195251,4072.366004192572,271.11375402153516,30.34736482153519,3.6942289215352173,0.5978952473354379,-23.118211997621067
226,227,channel,16.89222157,-134.5139636,236.8489548,7.8169985,234.8308411,3721.5106818975114,260.70087604265507,23.851921242655088,25.870034942655092,8.439100116620757,1.5560076513052294
227,228,channel,16.89101329,-134.4061134,229.6885848,6.597712,243.6491547,3376.8285741293694,259.7042517649602,30.015666964960218,16.055097064960204,3.6420164348595723,-11.116503181490021
228,229,channel,17.24599987,-134.376615,264.9321521,5.1026459,258.7153015,3282.445184609631,280.57581993778126,15.643667837781285,21.860518437781295,7.054428929017199,5.3316448974920245
229,230,channel,17.09346187,-134.4320091,247.5415401,6.210638,252.0099182,3407.5471770503113,271.40421525973517,23.862675159735144,19.394297059735187,5.094670182333537,-3.655956300050782
230,231,channel,17.57176726,-134.8425596,258.3115621,5.0036588,244.912796,5034.807774105445,289.72199598895116,31.410433888951136,44.80919998895117,6.773392033539711,7.647244455222015
231,232,channel,17.56603497,-134.8947329,258.3115621,5.05725,240.5673828,5187.811872475845,288.874657459785,30.563095359784995,48.307274659785,7.437900989073849,9.796789954284492
232,233,channel,17.54453051,-134.7793408,234.536637,4.4194255,238.3035126,4810.929691623315,289.5272135899428,54.99057658994274,51.223700989942756,4.2061131515541135,-1.37957917697981
233,234,channel,17.8746078,-134.3250715,244.5581149,4.7316337,256.8405151,4105.696296029061,311.8263344326525,67.26821953265252,54.9858193326525,4.200609070173512,-3.3682643310338634
234,235,channel,17.86011622,-134.3749613,244.5581149,6.6646709,256.7058716,4195.541888386987,309.84161348473526,65.28349858473526,53.13574188473523,5.866902313592877,-3.5897531526290294
235,236,channel,17.84046016,-134.4231832,244.5581149,6.1584096,256.0523682,4275.1575401462005,307.80143288624606,63.24331798624603,51.74906468624604,5.4137991048626475,-3.619719944347416
236,237,channel,17.81997956,-134.4709437,244.5581149,4.2563167,244.2540741,4357.120112138349,305.8196058583004,61.261490958300406,61.565531758300416,4.268664857972979,0.08214280847180788
237,238,channel,17.90929481,-133.8470363,266.5206839,2.5596242,38.088707,3234.2994464139138,332.22092168023494,65.70023778023493,65.86778531976503,2.562995066701904,0.03751828586937478
238,239,channel,17.91348793,-133.8935579,266.5206839,1.2529551,265.2048035,3319.3881911049048,330.02510596630026,63.504422066300265,64.82030246630026,1.2669700590576989,0.31684800247881384
239,240,channel,17.89505252,-133.9412543,266.5206839,0.8495865,233.9319458,3346.246149071736,327.18775356237904,60.66706966237904,93.25580776237905,0.9729716621765757,3.872199788778076
240,241,channel,18.86525128,-132.6002907,32.51758967,1.274338,292.052002,6612.238572972939,22.597858843869233,9.919730826130762,90.54585684386923,7.417155035922967,35.22438686706376
241,242,channel,18.90720501,-132.5722544,32.51758967,1.457772,30.0360451,6778.462710593771,22.846980557097964,9.670609112902026,7.189064542902058,1.085953302429175,-2.402595870138555
242,243,channel,18.94653474,-132.5413674,32.51758967,2.6246166,37.7386475,6940.198156041848,23.18350915159482,9.3340805184052,14.555138348405189,4.068790850028294,4.8943243461004595
243,244,channel,18.97577256,-132.5000802,32.51758967,2.724524,16.0882797,7084.176565450188,23.866283821626837,8.651305848373154,7.778004121626834,2.4511095591324876,-0.8470269611375985
244,245,channel,19.01594157,-132.4692418,32.51758967,3.8414626,39.1863022,7249.09047795814,24.155605165723955,8.361984504276052,15.030697034276038,6.861665927327716,6.264276842672043
245,246,channel,19.0590166,-132.4456315,32.51758967,3.4850509,353.8172302,7413.597105648269,24.23504363671637,8.282546033283637,30.41781343671634,12.336272043551546,18.655843300111812
246,247,channel,18.95261803,-132.749715,347.1304764,1.0556228,224.524704,6725.043819283384,17.79855419076935,30.66807779076935,153.27385019076934,0.9307380555123923,-2.809759902020435
247,248,channel,19.00166009,-132.747246,347.1304764,2.3871641,349.791748,6886.188563364222,17.438704897494432,30.3082284974944,27.64695689749441,2.194875593021412,-1.885523205385926
248,249,channel,19.04305964,-132.7717998,347.1304764,3.5827742,347.1982422,6997.693141652341,16.470297351278816,29.339820951278785,29.272055151278817,3.5752230685777784,-0.047671679235808284
249,250,channel,19.14576415,-132.772764,18.15261415,4.7029786,350.8023376,7332.01583508987,15.674332933625067,2.478281216375005,24.871995333625097,52.892170554787704,20.335287111008522
250,251,channel,19.19557302,-132.7696704,18.15261415,5.0440254,9.6467428,7497.65400966041,15.399237708757596,2.753376441242455,5.752494908757607,10.570869629197427,2.9735163520846983
251,252,channel,19.24208072,-132.7551163,18.15261415,4.1069002,28.9073925,7662.327579113182,15.426815973704123,2.7257981762959207,13.480576526295883,20.55228847353927,10.399478091236437
252,253,channel,19.2856208,-132.7318116,18.15261415,5.3265066,20.8549957,7824.816131664516,15.673661541637955,2.478952608362084,5.181334158362056,11.176119896680692,2.683641460991004
253,254,channel,17.53893561,-131.9684629,113.5383334,4.679224,102.224411,4858.806659540719,70.91538591225854,42.622947487741456,31.309025087741453,3.5891439676866628,-6.645896474407053
254,255,channel,17.51605102,-131.9232498,113.5383334,6.5017323,130.6150208,4973.264414040943,72.32643873950059,41.211894660499404,58.28858206049941,8.407215758393122,7.00930893289803
255,256,channel,17.65104911,-132.0901468,111.3753613,4.6384506,128.6542358,4637.000856619296,64.8299638878154,46.5453974121846,63.82427191218463,5.737782621044495,5.929609983140125
256,257,channel,17.40663418,-134.4143356,249.6314457,3.9920409,259.7321472,3540.226184320126,288.9095863802078,39.278140680207805,29.177439180207827,3.073110298345712,-6.347341900276724
257,258,channel,17.38949185,-134.462646,249.6314457,5.0760913,249.3638916,3671.012870183356,287.2438182650651,37.612372565065094,37.87992666506513,5.1068834789106194,0.1538928252928713
258,259,channel,17.49504503,-134.401526,259.0351714,3.552403,267.747406,3610.5579784739857,293.6393357957966,34.60416439579658,25.8919297957966,2.7308144495151767,-6.00270300854249
259,260,channel,17.4799021,-134.4513185,259.0351714,4.1668305,268.3625183,3739.3769886781683,291.9117476426506,32.87657624265056,23.549229342650616,3.0656479999775375,-6.715957676669721
260,261,channel,17.46927889,-134.5006667,259.0351714,4.6021757,252.5954437,3875.357278465692,290.5203459510093,31.4851745510093,37.92490225100929,5.418191097656672,3.9989808810520273
261,262,channel,17.46074445,-134.5515702,259.0351714,5.6860976,265.5713806,4020.5504084102845,289.29477829242876,30.25960689242875,23.72339769242877,4.5369919292782,-4.828402913164556
262,263,channel,17.45422701,-134.6146682,260.9733786,6.4463687,256.2852173,4207.120811561534,288.0719314172969,27.098552817296934,31.78671411729692,7.45981662484084,3.28808053862706
263,264,channel,17.44340968,-134.6658709,260.9733786,3.6022201,259.9462891,4354.301445214635,286.92022147847405,25.94684287847403,26.97393237847403,3.734526443956343,0.767173558701149
264,265,channel,17.39390612,-134.5934744,256.2570203,7.0294743,260.6559448,4081.9591202973547,285.6433923335785,29.38637203357853,24.987447533578536,6.047426893534817,-3.2368725761778627
265,266,channel,17.38471888,-134.6447785,256.2570203,5.2319794,256.0230713,4234.333851599276,284.6151862317621,28.358165931762084,28.59211493176204,5.2716264914013715,0.16755803035983163
266,267,channel,17.47115579,-134.7391458,255.3059885,4.8810863,252.3957825,4608.888355111219,287.1606236539103,31.85463515391034,34.76484115391035,5.274700217940062,1.8686345986142747
267,268,channel,17.73942595,-134.0772842,254.721966,2.0567238,261.6859741,3208.411897330003,315.3467506404479,60.62478464044787,53.66077654044787,1.9011206733148733,-2.2175067372285184
268,269,channel,17.71223588,-134.121651,254.721966,2.3807189,245.870636,3247.908339286281,312.3862719515995,57.664305951599495,66.51563595159952,2.5843993191194388,2.3306494792941876
269,270,channel,17.69727015,-134.1708107,254.721966,4.2241373,248.449585,3334.2827680077858,309.88342752639426,55.16146152639424,61.43384252639424,4.520663408783038,1.9137673442032934
270,271,channel,17.67391259,-134.2128555,254.721966,5.2191644,239.0592346,3391.0612922333626,307.3677780145099,52.64581201450986,68.30854341450987,6.103978238272578,4.4166696757038935
271,272,channel,17.64984857,-134.2577601,254.721966,6.1933084,249.5812073,3460.3586485664314,304.81790772770705,50.095941727707036,55.23670042770705,6.634370248397478,1.9110794719947535
272,273,channel,17.64340205,-134.3100975,254.721966,5.5382519,261.3206177,3588.765646910845,302.9711860327817,48.249220032781665,41.65056833278165,4.931929467693137,-3.117263047790054
273,274,channel,17.64142632,-134.3623733,254.721966,3.251456,266.4849243,3728.3472556860474,301.45414979669084,46.732183796690826,34.96922549669086,2.5587127899482973,-6.241939191814975
274,275,channel,17.64757803,-134.4139789,254.721966,3.3768513,273.0152283,3882.3532274609047,300.41571613068993,45.693750130689935,27.400487830689944,2.1708887527548093,-10.87590194979633
275,276,channel,17.65775767,-134.4647228,254.721966,3.7543564,268.6200867,4041.8351782806794,299.6447736975164,44.92280769751639,31.0246869975164,2.7393128755581175,-7.9610485889412566
276,277,channel,17.65319372,-134.5167342,254.721966,2.8915815,249.9205475,4181.589208523124,298.3040003484084,43.58203434840838,48.38345284840838,3.135987850833218,2.1999360649027935
277,278,channel,17.63334633,-134.5636277,254.721966,3.7307434,258.7695312,4285.280284708615,296.5343194335683,41.81235343356829,37.764788233568275,3.426665232289797,-2.2069275572833753
278,279,channel,17.61820504,-134.6141018,254.721966,4.7947559,261.9772644,4410.0928744555395,294.973395570268,40.25142957026797,32.99613117026795,4.039748421018338,-4.296307849123547
279,280,channel,17.60456266,-134.6647627,254.721966,4.2791023,248.8692627,4540.5664953090145,293.55473301197844,38.832767011978426,44.68547031197845,4.800019531946035,3.0256957997778073
280,281,channel,17.72409974,-134.6871871,273.3299796,3.9999404,280.4598694,4781.6304776996785,297.6626033706962,24.332623770696213,17.202733970696222,2.8699884932085453,-5.917514916612827
281,282,channel,17.72698793,-134.7378062,273.3299796,3.3166873,271.9064636,4931.686691700382,296.8652581017719,23.535278501771852,24.958794501771873,3.50506877011166,1.1106081014509819
282,283,channel,17.68820184,-134.4734753,260.3401068,3.8775778,261.886261,4118.288253640819,300.697343128645,40.35723632864502,38.81108212864501,3.752863923445021,-0.8475134589506439
283,284,channel,17.66860696,-134.5171858,260.3401068,2.9792068,265.9022827,4207.940750132176,298.9218861133726,38.5817793133726,33.019603413372586,2.60293967517204,-3.3618322793346884
284,285,channel,17.67178142,-134.569406,260.3401068,3.3204288,266.7173157,4361.670486792471,297.95685187562765,37.61674507562767,31.239536175627673,2.820820273395056,-3.9868905654014597
285,286,channel,17.75976285,-134.2294251,251.4073979,4.5187945,260.0878296,3616.1044216015375,310.5202218834322,59.11282398343217,50.43239228343216,4.058263806168102,-3.007850660161722
286,287,channel,17.74004921,-134.2766027,251.4073979,5.683526,247.4498444,3691.6742497706823,308.17695032731433,56.76955242731432,60.72710592731435,5.927814659378504,1.186634656045193
287,288,channel,17.72869775,-134.327511,251.4073979,5.8011522,242.802063,3799.6143247127275,306.1696307338443,54.76223283384431,63.367567733844346,6.351173895587261,2.5528113073775103
288,289,channel,17.85406534,-134.1218901,245.7410816,1.8881955,252.0050812,3590.808045338989,318.0634934976203,72.32241189762034,66.05841229762032,1.811235477234111,-1.1887637150016985
289,290,channel,17.82963634,-134.1672125,245.7410816,2.5921223,244.1715393,3630.7571066241976,315.4540870189938,69.71300541899379,71.28254771899377,2.617412256085795,0.27746862468473665
290,291,channel,17.81220916,-134.2166408,245.7410816,4.2213087,253.0880585,3703.9637220405584,313.03459382710605,67.29351222710604,59.946535327106055,3.9603420093629333,-1.8132601769480416
291,292,channel,17.79374553,-134.2641886,245.7410816,5.0363965,251.5062561,3776.5808471081014,310.73264553214574,64.99156393214575,59.22638943214576,4.7742962924360235,-1.5152753082278565
292,293,channel,17.77158749,-134.310982,245.7410816,5.9704375,247.355957,3845.320748855276,308.3971516029817,62.656070002981686,61.041194602981676,5.880742901800615,-0.42868629311334416
293,294,channel,17.74175655,-134.3509931,245.7410816,5.7434249,242.0455475,3887.120187152151,306.0295187226151,60.288437122615086,63.983971222615054,5.943439592796402,0.9697829642798368
294,295,channel,17.72356714,-134.3983527,245.7410816,4.0124249,258.9816895,3977.163914319648,303.99721528304264,58.256133683042634,45.01552578304262,3.336355926104294,-5.106416635821688
295,296,channel,17.86829187,-134.2235903,253.0815526,4.3646874,263.0689697,3852.35893227849,314.87518160364874,61.79362900364873,51.8062119036487,3.891777156410727,-3.2234912309324386
296,297,channel,17.85417475,-134.2742125,253.0815526,4.3323293,258.3681946,3937.347555946597,312.6850662154127,59.60351361541268,54.3168716154127,4.079298352684845,-1.6938248048536906
297,298,channel,17.83353023,-134.3219913,253.0815526,5.5178723,247.7872467,4006.4234389895837,310.43563432182464,57.35408172182462,62.648387621824625,5.821536448653201,1.5135412707932687
298,299,channel,17.80835704,-134.3664975,253.0815526,6.5696878,244.7518311,4063.6066433853316,308.18840147538515,55.10684887538516,63.436570375385145,7.167150305483703,2.451419866977737
299,300,channel,17.79607703,-134.4176465,253.0815526,5.8781633,257.9091797,4170.023998721099,306.31754275719777,53.23599015719778,48.408363057197775,5.48647326319246,-1.9058486239509733
300,301,channel,17.78371348,-134.468223,253.0815526,3.1615951,264.6135559,4278.952548573489,304.5521995417749,51.47064694177487,39.93864364177488,2.5940572460916953,-5.33656567028504
301,302,channel,17.81808932,-134.4494402,241.4648635,6.3283067,240.8546906,4297.134943242692,306.2992852393745,64.83442173937453,65.44459463937454,6.35973964613273,0.1406962717757949
302,303,channel,17.84055841,-134.0633545,249.6932035,1.5897338,264.9096069,3432.0041527414087,319.9202040059453,70.22700050594534,55.01059710594533,1.3839597133291803,-3.9338310278879263
303,304,channel,17.8267399,-134.111928,249.6932035,2.2201345,252.8778229,3500.455614021007,317.4436275533809,67.75042405338091,64.5658046533809,2.1662228608859295,-0.7010626331248915
304,305,channel,17.80589858,-134.158905,249.6932035,2.443418,202.0601044,3554.655214023803,314.8537396412104,65.16053614121037,112.79363524121037,2.4822622333659976,0.44977441667955276
305,306,channel,17.8448862,-134.0852095,253.2780362,1.4699832,268.3551636,3489.0286715971924,319.18125499229,65.90321879229003,50.826091392289996,1.2483262309829641,-4.607618021455124
306,307,channel,17.82347728,-134.1295219,253.2780362,2.4228337,245.8839722,3531.1128664333305,316.63683706457823,63.358800864578235,70.75286486457823,2.5591939367517975,1.5617918565453692
307,308,channel,17.89004601,-133.9208008,263.2327919,1.0671135,277.7587891,3296.4629772137905,327.99953399907963,64.76674209907961,50.24074489907962,0.9068499355501621,-4.580986307436142
308,309,channel,17.99584574,-131.9060542,107.0764102,5.0736022,77.123558,5730.451507215844,56.790584212688316,50.28582598731168,20.332973787311694,2.2894204435719465,-18.407899502509263
309,310,channel,18.00593807,-132.0288726,108.5490081,3.5283957,94.6799774,5422.981361712664,54.15282468404756,54.39618341595243,40.52715271595245,2.819289280703823,-6.0971019093929115
310,311,channel,17.99716857,-131.97734,108.5490081,4.9251566,94.9014435,5541.810031719106,55.4257351980832,53.12327290191679,39.4757083019168,3.912537834310971,-6.2111073154175
311,312,channel,17.97624175,-131.93119,108.5490081,4.3349319,87.0100861,5626.06318194089,56.89713211021963,51.651875989780365,30.112953989780372,2.771591625874257,-11.462302285980186
312,313,channel,17.9689683,-131.8794549,108.5490081,6.7309175,96.2500687,5753.679504077483,58.02767905459589,50.521329045404094,38.22238964540411,5.390977778151145,-5.917443055399975
313,314,channel,17.9586965,-131.8301806,108.5490081,5.2376313,98.3914261,5871.366000965267,59.153810282089054,49.39519781791093,39.23761581791095,4.361845276024762,-4.891471901637573
314,315,channel,18.032169,-132.1591828,110.0845466,2.8285649,87.1116562,5144.012069335145,50.56050757305081,59.52403902694916,36.551148626949185,1.9541473704458259,-9.980647992544135
315,316,channel,18.01423091,-132.1099212,110.0845466,3.2142284,90.4353027,5230.294354622666,52.19800448208795,57.88654211791204,38.23729821791204,2.3481345883927585,-8.510315014763389
316,317,channel,17.86469391,-132.3631091,104.7083038,0.7134663,258.6811218,4273.882306944838,50.76884138521851,53.939462414781495,152.08771958521848,0.41314128226450875,-13.866720945590743
317,318,channel,17.85444215,-132.3148279,104.7083038,0.4595495,137.2083435,4374.576137174794,52.4294805413429,52.2788232586571,84.77886295865711,0.5785677921829976,6.536982746864808
318,319,channel,17.83415785,-132.2696979,104.7083038,1.3914299,94.4369125,4450.542816446946,54.2913897160808,50.4169140839192,40.145522783919205,1.1639680176484732,-4.810353515836958
319,320,channel,17.82990209,-132.2186583,104.7083038,2.3991055,82.0208664,4577.386367382464,55.659145748830895,49.0491580511691,26.361720651169104,1.4102029333980852,-13.119760764982995
320,321,channel,17.83073031,-131.7995803,92.40772753,5.1838436,90.3800507,5749.114601513473,63.389802735369486,29.017924794630524,26.990247964630512,4.8491231759847855,-1.4668528516196595
321,322,channel,17.87904342,-132.0010218,114.6962758,4.6675925,99.5543976,5258.958515845549,58.544745996002405,56.15152980399759,41.00965160399758,3.686315077328094,-6.437760511746518
322,323,channel,17.95871533,-132.1968693,104.8644718,1.7233526,105.316925,4892.872627002926,51.89889209354274,52.96557970645726,53.418032906457256,1.7335697850582825,0.1651904521842198
