,ID,frac_possible_southern_closest,frac_realistic_southern_closest,mean_southern_closest,std_southern_closest
116,174,0.07142857142857142,0.07142857142857142,-12.808554024226517,
117,362,0.2857142857142857,0.2857142857142857,15.519530482259661,16.33131275843211
118,176,0.07142857142857142,0.07142857142857142,-25.34912863753016,
119,200,0.07142857142857142,0.07142857142857142,1.570986435546581,
120,228,0.14285714285714285,0.14285714285714285,-18.753267711249144,32.44202275592406
121,229,0.2857142857142857,0.2857142857142857,-14.590267128152476,17.85894345611105
122,201,0.14285714285714285,0.14285714285714285,-16.30173420576579,46.0904582268764
123,177,0.2857142857142857,0.2857142857142857,-13.955004580548923,10.336447561580528
124,361,0.2857142857142857,0.2857142857142857,13.26476515129227,13.737650433087527
125,312,0.2857142857142857,0.2857142857142857,1.2760545272464647,1.8771390309005223
126,306,0.2857142857142857,0.2857142857142857,18.449136733116635,20.488233213774393
127,307,0.2857142857142857,0.2857142857142857,19.676993827984315,21.339095500912016
128,313,0.21428571428571427,0.21428571428571427,-12.43139615764627,24.88901510360048
129,449,0.2857142857142857,0.2857142857142857,5.4820875142358,3.3577013318126343
130,339,0.35714285714285715,0.35714285714285715,20.34598605341937,10.246707117267082
131,305,0.2857142857142857,0.2857142857142857,17.69030138248304,19.992672518181507
132,311,0.21428571428571427,0.21428571428571427,14.328142244690838,33.75852942024052
133,258,0.35714285714285715,0.35714285714285715,-3.164320579989223,11.239926950250123
134,310,0.35714285714285715,0.35714285714285715,21.356106703375993,31.706962961672478
135,304,0.2857142857142857,0.2857142857142857,17.176689169730963,19.669059620469408
136,338,0.2857142857142857,0.2857142857142857,9.886763330331235,7.17733670279165
137,314,0.2857142857142857,0.2857142857142857,-8.019255478508947,22.073036599244947
138,102,0.07142857142857142,0.07142857142857142,-24.2770206375579,
139,248,0.21428571428571427,0.21428571428571427,16.21216508431552,15.6979359795771
140,249,0.14285714285714285,0.14285714285714285,21.98606653423525,16.306912833293495
141,103,0.07142857142857142,0.07142857142857142,-17.29983301964237,
142,315,0.2857142857142857,0.2857142857142857,-7.77178688559203,24.231821415537897
143,101,0.14285714285714285,0.14285714285714285,-47.4901150208861,32.71516368029602
144,277,0.2857142857142857,0.2857142857142857,21.698300676122763,22.995486788627204
145,276,0.2857142857142857,0.2857142857142857,21.404293324910746,21.544917425536013
146,100,0.21428571428571427,0.21428571428571427,-32.66539836238316,22.345435754825903
